,localizacao,title,url,valor
1490,São José dos Campos -  SP,Vendo iPhone 6 128 gigas,https://sp.olx.com.br/vale-do-paraiba-e-litoral-norte/celulares/vendo-iphone-6-128-gigas-804028136,R$ 1.100
1491,Novo Hamburgo -  RS,Carregador original,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/celulares/carregador-original-804028150,R$ 120
1492,Ji-Paraná -  RO,IPhone 6s,https://ro.olx.com.br/rondonia/celulares/iphone-6s-804028172,R$ 1.000
1493,Salvador -  BA,iPhone 7 Plus 32Gb Vitrine!!,https://ba.olx.com.br/grande-salvador/celulares/iphone-7-plus-32gb-vitrine-804028177,R$ 2.150
1494,Salvador -  BA,iPhone 6s Plus 64Gb Zeroo Vitrine!!,https://ba.olx.com.br/grande-salvador/celulares/iphone-6s-plus-64gb-zeroo-vitrine-804028188,R$ 1.550
1495,Natal -  RN,Iphone 6S 16GB,https://rn.olx.com.br/rio-grande-do-norte/celulares/iphone-6s-16gb-804028211,R$ 799
1496,Manaus -  AM,Minizinha Bluetooth Entrega Gratis,https://am.olx.com.br/regiao-de-manaus/comercio-e-escritorio/outros-itens-para-comercio-e-escritorio/minizinha-bluetooth-entrega-gratis-804028218,R$ 35
1497,Serra -  ES,Iphone 7 128gb black,https://es.olx.com.br/norte-do-espirito-santo/celulares/iphone-7-128gb-black-804028287,R$ 1.750
1498,João Pessoa -  PB,IPHONE 11 PRO MAX 64gb *LEIA O ANÚNCIO,https://pb.olx.com.br/paraiba/celulares/iphone-11-pro-max-64gb-leia-o-anuncio-804028298,R$ 5.000
1499,Rio de Janeiro -  RJ,IPhone 7 Plus 32GB prata loja física,https://rj.olx.com.br/rio-de-janeiro-e-regiao/celulares/iphone-7-plus-32gb-prata-loja-fisica-804028300,R$ 2.200
1500,Salvador -  BA,IPhone 11 128g LACRADO,https://ba.olx.com.br/grande-salvador/celulares/iphone-11-128g-lacrado-804028302,R$ 4.790
1501,Brasília -  DF,IPHONE 8 PLUS,https://df.olx.com.br/distrito-federal-e-regiao/celulares/iphone-8-plus-804028324,R$ 2.500
1502,São Paulo -  SP,IPhone 64 GB última peça,https://sp.olx.com.br/sao-paulo-e-regiao/celulares/iphone-64-gb-ultima-peca-804028355,R$ 1.400
1503,Curitiba -  PR,Carregador sem fio Samsung - Novo,https://pr.olx.com.br/regiao-de-curitiba-e-paranagua/celulares/carregador-sem-fio-samsung-novo-804028384,R$ 65
1504,Sorocaba -  SP,IPhone,https://sp.olx.com.br/regiao-de-sorocaba/celulares/iphone-804028396,R$ 1.200
1505,Manaus -  AM,Minizinha chip,https://am.olx.com.br/regiao-de-manaus/comercio-e-escritorio/outros-itens-para-comercio-e-escritorio/minizinha-chip-804028405,R$ 75
1506,Contagem -  MG,Vendo iPhone 8 RED 64GB,https://mg.olx.com.br/belo-horizonte-e-regiao/celulares/vendo-iphone-8-red-64gb-804028422,R$ 1.900
1507,Porto Alegre -  RS,Troco iphone 6s aceito propostas,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/celulares/troco-iphone-6s-aceito-propostas-804028004,R$ 900
1508,Campo Grande -  MS,Iphone 6s,https://ms.olx.com.br/mato-grosso-do-sul/celulares/iphone-6s-804028023,R$ 500
1509,Serra -  ES,iPhone 8 Plus ,https://es.olx.com.br/norte-do-espirito-santo/celulares/iphone-8-plus-804028054,R$ 2.800
1510,Aracaju -  SE,iPhone 8 Plus ,https://se.olx.com.br/sergipe/celulares/iphone-8-plus-804027980,R$ 2.700
1511,Porto Velho -  RO,Iphone 6s 64gb - Passo Cartão,https://ro.olx.com.br/rondonia/celulares/iphone-6s-64gb-passo-cartao-801899341,R$ 1.149
1512,Curitiba -  PR,Caixa De Som Anker Soundcore Flare 12w,https://pr.olx.com.br/regiao-de-curitiba-e-paranagua/audio-tv-video-e-fotografia/caixa-de-som-anker-soundcore-flare-12w-783697947,R$ 390
1513,Maringá -  PR,Vendo iPhone 5SE 128gb!!,https://pr.olx.com.br/regiao-de-maringa/celulares/vendo-iphone-5se-128gb-804027919,R$ 800
1514,Fortaleza -  CE,Câmera IP 360 graus HD,https://ce.olx.com.br/fortaleza-e-regiao/audio-tv-video-e-fotografia/camera-ip-360-graus-hd-773175825,R$ 195
1515,São Paulo -  SP,iPhone 5 ,https://sp.olx.com.br/sao-paulo-e-regiao/celulares/iphone-5-804027849,R$ 129
1516,Palmas -  TO,Cabo Hdmi P/ iPhone. (converte Celular P/ Tv) Ligthning 2 Metros,https://to.olx.com.br/tocantins/celulares/cabo-hdmi-p-iphone-converte-celular-p-tv-ligthning-2-metros-801825932,R$ 120
1517,Palmas -  TO,Cabo Lightning iPhone 5 6 7 Para Hdmi 4k Tv E Monitor Marca Knup - 2 metros,https://to.olx.com.br/tocantins/celulares/cabo-lightning-iphone-5-6-7-para-hdmi-4k-tv-e-monitor-marca-knup-2-metros-801825074,R$ 120
1518,Recife -  PE,Iphone xr 128GB,https://pe.olx.com.br/grande-recife/celulares/iphone-xr-128gb-804027815,R$ 3.719
1519,São Paulo -  SP,iPhone 7 plus,https://sp.olx.com.br/sao-paulo-e-regiao/celulares/iphone-7-plus-799581382,R$ 20
1520,Lagoa Santa -  MG,Iphone 6s 32gb com garantia apple ,https://mg.olx.com.br/belo-horizonte-e-regiao/celulares/iphone-6s-32gb-com-garantia-apple-804027754,R$ 1.050
1521,Cachoeirinha -  RS,iPhone 6s 64gb trincado ,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/celulares/iphone-6s-64gb-trincado-804027730,R$ 700
1522,"Natal, Araguatins -  TO", Samsung j4 core vendo ou troco por iPhone 6,https://to.olx.com.br/tocantins/celulares/samsung-j4-core-vendo-ou-troco-por-iphone-6-802623751,R$ 600
1523,Belford Roxo -  RJ,Vendo ou troco,https://rj.olx.com.br/rio-de-janeiro-e-regiao/celulares/vendo-ou-troco-804027690,R$ 1.999
1524,Curitiba -  PR,Controle Gamepad 4 Botões L1 R1 L2 R2 Gatilho Mira Tiro + Suporte,https://pr.olx.com.br/regiao-de-curitiba-e-paranagua/videogames/controle-gamepad-4-botoes-l1-r1-l2-r2-gatilho-mira-tiro-suporte-804027647,R$ 89
1525,Palmas -  TO,Cabo Hdmi Para iPhone Tv (celular P/ Tv Hdtv) Cabo Ligthning,https://to.olx.com.br/tocantins/celulares/cabo-hdmi-para-iphone-tv-celular-p-tv-hdtv-cabo-ligthning-801801822,R$ 120
1526,Palhoça -  SC,Fone bluetooth 4 Horas de Música!! Xiaomi Redmi Airdots!!,https://sc.olx.com.br/florianopolis-e-regiao/audio-tv-video-e-fotografia/fone-bluetooth-4-horas-de-musica-xiaomi-redmi-airdots-804027476,R$ 169
1527,Rio Branco -  AC,A21S novo,https://ac.olx.com.br/acre/celulares/a21s-novo-799529243,R$ 1.000
1528,Rio de Janeiro -  RJ,Case moschino ,https://rj.olx.com.br/rio-de-janeiro-e-regiao/bijouteria-relogios-e-acessorios/case-moschino-804027462,R$ 167
1529,Aracaju -  SE,IPhone 7 Plus 32gb,https://se.olx.com.br/sergipe/celulares/iphone-7-plus-32gb-804027466,R$ 2.100
1530,Rio de Janeiro -  RJ,IPhone 8 Plus 64GB prata estado de zero,https://rj.olx.com.br/rio-de-janeiro-e-regiao/celulares/iphone-8-plus-64gb-prata-estado-de-zero-804027446,R$ 2.400
1531,Fortaleza -  CE,IPHONE SE 64 gigas MENOR PREÇO,https://ce.olx.com.br/fortaleza-e-regiao/celulares/iphone-se-64-gigas-menor-preco-804027423,R$ 799
1532,Arcoverde -  PE,IPhone XS Apple 256GB,https://pe.olx.com.br/regiao-de-petrolina-e-garanhuns/celulares/iphone-xs-apple-256gb-804027393,R$ 3.000
1533,Pradópolis -  SP,Vendo iPhone SE perfeito!!,https://sp.olx.com.br/regiao-de-ribeirao-preto/celulares/vendo-iphone-se-perfeito-804029694,R$ 350
1534,Belo Horizonte -  MG,Iphone 6S 64GB,https://mg.olx.com.br/belo-horizonte-e-regiao/celulares/iphone-6s-64gb-804029642,R$ 1.170
1535,Maringá -  PR,IPhone 11 Pro Max 256GB,https://pr.olx.com.br/regiao-de-maringa/celulares/iphone-11-pro-max-256gb-804029294,R$ 7.000
1536,Palmas -  TO,Cabo Adaptador Hdmi Hdtv P/ iPhone 5 6 7 Marca Knup - 2 metros,https://to.olx.com.br/tocantins/celulares/cabo-adaptador-hdmi-hdtv-p-iphone-5-6-7-marca-knup-2-metros-801825378,R$ 120
1537,São Paulo -  SP,Oculus Quest 128 Gb em Excelente estado,https://sp.olx.com.br/sao-paulo-e-regiao/videogames/oculus-quest-128-gb-em-excelente-estado-804027368,R$ 3.600
1538,Brasília -  DF,IPhone 7,https://df.olx.com.br/distrito-federal-e-regiao/celulares/iphone-7-804027360,R$ 1.300
1539,Salvador -  BA,VENDO OU TROCO POR 1 IPHONE XS128gb. ,https://ba.olx.com.br/grande-salvador/videogames/vendo-ou-troco-por-1-iphone-xs128gb-804028871,R$ 3.500
1540,Maceió -  AL,iPhone 7 Gold ,https://al.olx.com.br/alagoas/celulares/iphone-7-gold-804028935,R$ 1.400
1541,São José dos Campos -  SP,J8 novinho,https://sp.olx.com.br/vale-do-paraiba-e-litoral-norte/celulares/j8-novinho-804028947,R$ 950
1542,Florianópolis -  SC,IPhone 11 128GB,https://sc.olx.com.br/florianopolis-e-regiao/celulares/iphone-11-128gb-804028039,R$ 4.800
1543,São Paulo -  SP,Smartwatch Xiaomi Amazfit Bip Lite A1915,https://sp.olx.com.br/sao-paulo-e-regiao/computadores-e-acessorios/smartwatch-xiaomi-amazfit-bip-lite-a1915-804027276,R$ 200
1544,Belo Horizonte -  MG,Moto g8 plus sereia ,https://mg.olx.com.br/belo-horizonte-e-regiao/celulares/moto-g8-plus-sereia-804027269,R$ 1.000
1545,Macapá -  AP, Vendo Moto g8 play,https://ap.olx.com.br/amapa/celulares/vendo-moto-g8-play-800401665,R$ 1.000
1546,Caçapava -  SP,Iphone 8plus 64,https://sp.olx.com.br/vale-do-paraiba-e-litoral-norte/celulares/iphone-8plus-64-804027236,R$ 2.700
1547,São Paulo -  SP,Capa iPhone X Sensível Frente E Verso Touchable Case Baseus Nenhuma Nota Ainda,https://sp.olx.com.br/sao-paulo-e-regiao/celulares/capa-iphone-x-sensivel-frente-e-verso-touchable-case-baseus-nenhuma-nota-ainda-794526887,R$ 35
1548,Brasília -  DF,Vendo iPhone 8 Plus Barato!!!!,https://df.olx.com.br/distrito-federal-e-regiao/celulares/vendo-iphone-8-plus-barato-804027141,R$ 2.400
1549,Maricá -  RJ,iPhone 7 Plus ,https://rj.olx.com.br/rio-de-janeiro-e-regiao/celulares/iphone-7-plus-804027124,R$ 1.800
1550,São Gonçalo -  RJ,iPhone 5s,https://rj.olx.com.br/rio-de-janeiro-e-regiao/celulares/iphone-5s-800343947,R$ 350
1551,São José dos Campos -  SP,Iphone 6s 64 gb,https://sp.olx.com.br/vale-do-paraiba-e-litoral-norte/celulares/iphone-6s-64-gb-804027105,R$ 1.000
1552,Ariquemes -  RO,Samsung Galaxy A21S,https://ro.olx.com.br/rondonia/celulares/samsung-galaxy-a21s-801646554,R$ 900
1553,Timóteo -  MG,iPhone 8 impecável ,https://mg.olx.com.br/belo-horizonte-e-regiao/celulares/iphone-8-impecavel-804027022,R$ 1.999
1554,Aracaju -  SE,IPhone 6s,https://se.olx.com.br/sergipe/celulares/iphone-6s-804026991,R$ 1.100
1555,Feira de Santana -  BA,iPhone 6,https://ba.olx.com.br/regiao-de-feira-de-santana-e-alagoinhas/celulares/iphone-6-804026976,R$ 550
1556,Rio de Janeiro -  RJ,IPhone 7 Plus 32GB preto fosco estado de zero,https://rj.olx.com.br/rio-de-janeiro-e-regiao/celulares/iphone-7-plus-32gb-preto-fosco-estado-de-zero-804026908,R$ 2.100
1557,São Paulo -  SP,Samsung j5 16 gigas como novo sem detalhes .,https://sp.olx.com.br/sao-paulo-e-regiao/celulares/samsung-j5-16-gigas-como-novo-sem-detalhes-804026907,R$ 350
1558,Ananindeua -  PA,SMARTWATCH P8  #CHEGOUEM,https://pa.olx.com.br/regiao-de-belem/bijouteria-relogios-e-acessorios/smartwatch-p8-chegouem-802743974,R$ 175
1559,Recife -  PE,IPHONE 7 32GB BLACK FOSCO (aceito trocas),https://pe.olx.com.br/grande-recife/celulares/iphone-7-32gb-black-fosco-aceito-trocas-804026859,R$ 0
1560,São Luís -  MA,Capinha iPhone 7/8,https://ma.olx.com.br/regiao-de-sao-luis/celulares/capinha-iphone-7-8-804026834,R$ 100
1561,Cuiabá -  MT,Carregador turbo-18 w do iPhone 11 Pro,https://mt.olx.com.br/regiao-de-cuiaba/computadores-e-acessorios/carregador-turbo-18-w-do-iphone-11-pro-796962780,R$ 300
1562,Itajaí -  SC,Iphone 7 (não liga),https://sc.olx.com.br/norte-de-santa-catarina/celulares/iphone-7-nao-liga-804026764,R$ 400
1563,Manaus -  AM,iPhone 6s 32gb,https://am.olx.com.br/regiao-de-manaus/celulares/iphone-6s-32gb-804026728,R$ 1.300
1564,Nova Iguaçu -  RJ,Fone De Ouvido Sem Fio Bluetooth i7S Tws Android/Iphone/IOS,https://rj.olx.com.br/rio-de-janeiro-e-regiao/celulares/fone-de-ouvido-sem-fio-bluetooth-i7s-tws-android-iphone-ios-800311599,R$ 48
1565,São Luís -  MA,IPHONE 8 PLUS 64 gb.,https://ma.olx.com.br/regiao-de-sao-luis/celulares/iphone-8-plus-64-gb-804026711,R$ 3.000
1566,Caçapava -  SP,IPhone 5s,https://sp.olx.com.br/vale-do-paraiba-e-litoral-norte/celulares/iphone-5s-802750658,R$ 500
1567,Salvador -  BA,Troco moto G7 play,https://ba.olx.com.br/grande-salvador/celulares/troco-moto-g7-play-804026684,R$ 400
1568,São Paulo -  SP,Iphone 7 Plus ,https://sp.olx.com.br/sao-paulo-e-regiao/celulares/iphone-7-plus-804026678,R$ 2.250
1569,Vitória -  ES,Câmera Traseira iPhone 6s,https://es.olx.com.br/norte-do-espirito-santo/celulares/camera-traseira-iphone-6s-657128829,R$ 139
1570,Vitória -  ES,Tela para iPhone 6 / Display Completo. Valor já instalado!,https://es.olx.com.br/norte-do-espirito-santo/celulares/tela-para-iphone-6-display-completo-valor-ja-instalado-745367757,R$ 195
1571,São Paulo -  SP,Carregador Wirelles Samsung sem fio,https://sp.olx.com.br/sao-paulo-e-regiao/celulares/carregador-wirelles-samsung-sem-fio-804026620,R$ 65
1572,Rio de Janeiro -  RJ,IPad Pro,https://rj.olx.com.br/rio-de-janeiro-e-regiao/computadores-e-acessorios/ipad-pro-804026550,R$ 3.900
1573,Salvador -  BA,Iphone 7,https://ba.olx.com.br/grande-salvador/celulares/iphone-7-804026528,R$ 1.400
1574,Campina Grande -  PB,IPhone 8 Plus,https://pb.olx.com.br/paraiba/celulares/iphone-8-plus-804026501,R$ 2.000
1575,São Paulo -  SP,iPhone 6s,https://sp.olx.com.br/sao-paulo-e-regiao/celulares/iphone-6s-801658485,R$ 850
1576,São Paulo -  SP,IPhone 11 64GB Preto - Lacrado e com Nota Fiscal,https://sp.olx.com.br/sao-paulo-e-regiao/celulares/iphone-11-64gb-preto-lacrado-e-com-nota-fiscal-802140744,R$ 4.200
1577,Brasília -  DF,Carregador Power Bank Portátil Exbom 2000mAh Divido no cartão Fazemos entrega,https://df.olx.com.br/distrito-federal-e-regiao/celulares/carregador-power-bank-portatil-exbom-2000mah-divido-no-cartao-fazemos-entrega-804026420,R$ 20
1578,Aracaju -  SE,Iphone 7 32gb prata,https://se.olx.com.br/sergipe/celulares/iphone-7-32gb-prata-804026380,R$ 1.000
1579,Campinas -  SP,Kit Chaves Ferramenta 16 Peças Abrir Celular Iphone Precisão,https://sp.olx.com.br/grande-campinas/celulares/kit-chaves-ferramenta-16-pecas-abrir-celular-iphone-precisao-804026305,R$ 38
1580,Salvador -  BA,Troque a bateria do seu iPhone em 10 minutos ,https://ba.olx.com.br/grande-salvador/celulares/troque-a-bateria-do-seu-iphone-em-10-minutos-804026282,R$ 1
1581,Betim -  MG,Caixa iPhone,https://mg.olx.com.br/belo-horizonte-e-regiao/celulares/caixa-iphone-804026281,R$ 70
1582,Curitiba -  PR,"R$29,90 - Kit De Ferramentas Chave iPhone Todos Modelos",https://pr.olx.com.br/regiao-de-curitiba-e-paranagua/celulares/r-29-90-kit-de-ferramentas-chave-iphone-todos-modelos-802572744,R$ 29
1583,Natal -  RN,IPhone 6S,https://rn.olx.com.br/rio-grande-do-norte/celulares/iphone-6s-804026243,R$ 1.300
1584,Ribeirão das Neves -  MG,iPhone x perfeito zero,https://mg.olx.com.br/belo-horizonte-e-regiao/celulares/iphone-x-perfeito-zero-804026249,R$ 2.999
1585,Fortaleza -  CE,Plugs de iPhone original,https://ce.olx.com.br/fortaleza-e-regiao/celulares/plugs-de-iphone-original-800217500,R$ 150
1586,Fortaleza -  CE,"Cabo Magnético tipo c, v8 e iphone",https://ce.olx.com.br/fortaleza-e-regiao/celulares/cabo-magnetico-tipo-c-v8-e-iphone-804026235,R$ 38
1587,Rio de Janeiro -  RJ,Iphone 8 e 8plus // Loja virtual Iloveapple,https://rj.olx.com.br/rio-de-janeiro-e-regiao/celulares/iphone-8-e-8plus-loja-virtual-iloveapple-804026221,R$ 1.500
1588,Fortaleza -  CE,"Cabo Magnético tipo c, v8 e iphone",https://ce.olx.com.br/fortaleza-e-regiao/celulares/cabo-magnetico-tipo-c-v8-e-iphone-804026235,R$ 38
1589,Rio de Janeiro -  RJ,Iphone 8 e 8plus // Loja virtual Iloveapple,https://rj.olx.com.br/rio-de-janeiro-e-regiao/celulares/iphone-8-e-8plus-loja-virtual-iloveapple-804026221,R$ 1.500
1590,Santos -  SP,iPad iPhone Apple Tablet,https://sp.olx.com.br/baixada-santista-e-litoral-sul/computadores-e-acessorios/ipad-iphone-apple-tablet-804026181,R$ 500
1591,Resende -  RJ,Central Multimidia 7023 b,https://rj.olx.com.br/serra-angra-dos-reis-e-regiao/autos-e-pecas/pecas-e-acessorios/carros-vans-e-utilitarios/central-multimidia-7023-b-804026165,R$ 359
1592,Manaus -  AM,IPhone 7 PLUS Rose,https://am.olx.com.br/regiao-de-manaus/celulares/iphone-7-plus-rose-804026128,R$ 2.100
1593,Campo Grande -  MS,Capa Para Iphone 6s Plus (Nova),https://ms.olx.com.br/mato-grosso-do-sul/celulares/capa-para-iphone-6s-plus-nova-804026104,R$ 25
1594,Araucária -  PR,Tela do iPhone e iPhone modelo 1457,https://pr.olx.com.br/regiao-de-curitiba-e-paranagua/celulares/tela-do-iphone-e-iphone-modelo-1457-794507814,R$ 150
1595,São Gonçalo -  RJ,Carregador Veicular Qi Smart Sensor Wireless Charger S5 ???,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/pecas-e-acessorios/carros-vans-e-utilitarios/carregador-veicular-qi-smart-sensor-wireless-charger-s5-804026025,R$ 90
1596,Santa Cruz Cabrália -  BA,IPhone 6s Plus,https://ba.olx.com.br/sul-da-bahia/celulares/iphone-6s-plus-804026028,R$ 1.700
1597,Novo Hamburgo -  RS,Carregador original novo,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/celulares/carregador-original-novo-804026012,R$ 120
1598,Manaus -  AM,IPhone 5s - 32Gb,https://am.olx.com.br/regiao-de-manaus/celulares/iphone-5s-32gb-804026002,R$ 500
1599,João Pessoa -  PB,Sucata iPhone 5,https://pb.olx.com.br/paraiba/celulares/sucata-iphone-5-802699470,R$ 75
1600,Fortaleza -  CE,Iphone 5s ,https://ce.olx.com.br/fortaleza-e-regiao/celulares/iphone-5s-804025985,R$ 500
1601,Fortaleza -  CE,Vendo !! ,https://ce.olx.com.br/fortaleza-e-regiao/celulares/vendo-804025912,R$ 750
1602,Maringá -  PR,IPhone SE 64gb,https://pr.olx.com.br/regiao-de-maringa/celulares/iphone-se-64gb-794837005,R$ 700
1603,Suzano -  SP,3 trazeiras de iphone 6 ,https://sp.olx.com.br/sao-paulo-e-regiao/celulares/3-trazeiras-de-iphone-6-804025860,R$ 150
1604,Manaus -  AM,IPhone XR Red 128 Gigas (3 meses de uso),https://am.olx.com.br/regiao-de-manaus/celulares/iphone-xr-red-128-gigas-3-meses-de-uso-804025842,R$ 3.800
1605,Rio de Janeiro -  RJ,Cabo usb iPhone original lacrado ,https://rj.olx.com.br/rio-de-janeiro-e-regiao/celulares/cabo-usb-iphone-original-lacrado-799605514,R$ 60
1606,Recife -  PE,iPhone 11 Pro 256 GB preto( falha no Face ID),https://pe.olx.com.br/grande-recife/celulares/iphone-11-pro-256-gb-preto-falha-no-face-id-804025824,R$ 5.199
1607,Belém -  PA,iPhone XR 64gb,https://pa.olx.com.br/regiao-de-belem/celulares/iphone-xr-64gb-804025754,R$ 3.500
1608,Curitiba -  PR,IPhone XR,https://pr.olx.com.br/regiao-de-curitiba-e-paranagua/celulares/iphone-xr-804025756,R$ 2.950
1609,Recife -  PE,Vendo iPhone 6s Plus 16Gb,https://pe.olx.com.br/grande-recife/celulares/vendo-iphone-6s-plus-16gb-804025717,R$ 1.300
1610,Salvador -  BA,Kit Carregador turbo Apple original,https://ba.olx.com.br/grande-salvador/celulares/kit-carregador-turbo-apple-original-804025720,R$ 280
1611,Brasília -  DF,IPhone 7 Plus de 256,https://df.olx.com.br/distrito-federal-e-regiao/celulares/iphone-7-plus-de-256-804025682,R$ 2.500
1612,Várzea Paulista -  SP,Moto G7 64 GB aceito trocas por iPhone ,https://sp.olx.com.br/sao-paulo-e-regiao/celulares/moto-g7-64-gb-aceito-trocas-por-iphone-804025684,R$ 1.000
1613,Aracaju -  SE,iPhone 7 32gb ,https://se.olx.com.br/sergipe/celulares/iphone-7-32gb-804025680,R$ 1.300
1614,Rio de Janeiro -  RJ,iPhone 5s 32gb,https://rj.olx.com.br/rio-de-janeiro-e-regiao/celulares/iphone-5s-32gb-804025664,R$ 400
1615,Niterói -  RJ,Adesivo fibra de carbono para iPhone 11 e outros modelos,https://rj.olx.com.br/rio-de-janeiro-e-regiao/celulares/adesivo-fibra-de-carbono-para-iphone-11-e-outros-modelos-797116207,R$ 20
1616,Araripina -  PE,IPhone XR,https://pe.olx.com.br/regiao-de-petrolina-e-garanhuns/celulares/iphone-xr-804025621,R$ 2.650
1617,Itumbiara -  GO,Iphone 6 Prata 16GB,https://go.olx.com.br/regiao-de-rio-verde-e-caldas-novas/celulares/iphone-6-prata-16gb-799517662,R$ 900
1618,Praia Grande -  SP,MOTOROLA ONE NOVO,https://sp.olx.com.br/baixada-santista-e-litoral-sul/celulares/motorola-one-novo-800465857,R$ 800
1619,Diadema -  SP,Carregador Para Celulares Wireless - Smartphones,https://sp.olx.com.br/sao-paulo-e-regiao/celulares/carregador-para-celulares-wireless-smartphones-802799295,R$ 79
1620,Porto Velho -  RO,Fone de Ouvido IPhone,https://ro.olx.com.br/rondonia/celulares/fone-de-ouvido-iphone-797271141,R$ 50
1621,São Luís -  MA,Iphone 6 de 64 gb completo,https://ma.olx.com.br/regiao-de-sao-luis/celulares/iphone-6-de-64-gb-completo-801635267,R$ 950
1622,Manaus -  AM,IPhone 7 254gb PROMOÇÃO,https://am.olx.com.br/regiao-de-manaus/celulares/iphone-7-254gb-promocao-804025547,R$ 2.100
1623,Rio de Janeiro -  RJ,airpods pro nunca usado,https://rj.olx.com.br/rio-de-janeiro-e-regiao/celulares/airpods-pro-nunca-usado-801647856,R$ 1.200
1624,Catanduva -  SP,iPhone 8 Plus 64g,https://sp.olx.com.br/regiao-de-sao-jose-do-rio-preto/celulares/iphone-8-plus-64g-804025525,R$ 2.800
1625,Goiânia -  GO,iPhone 8 64gb,https://go.olx.com.br/grande-goiania-e-anapolis/celulares/iphone-8-64gb-804025513,R$ 2.000
1626,Sumaré -  SP,Carregador Wireless Fast Charge Samsung funciona Iphone,https://sp.olx.com.br/grande-campinas/celulares/carregador-wireless-fast-charge-samsung-funciona-iphone-801605399,R$ 100
1627,Brasília -  DF,iPhone 8 64 gb,https://df.olx.com.br/distrito-federal-e-regiao/celulares/iphone-8-64-gb-804025476,R$ 2.300
1628,Várzea Grande -  MT,iPhone 8 64 gigas ,https://mt.olx.com.br/regiao-de-cuiaba/videogames/iphone-8-64-gigas-804025480,R$ 2.000
